cohort,batch,i,minp_below_001
STAD,138,8,167
STAD,138,9,143
STAD,139,0,68
STAD,139,1,183
STAD,139,2,182
STAD,139,3,177
STAD,139,4,149
STAD,139,5,57
STAD,139,6,150
STAD,139,7,348
STAD,139,8,173
STAD,139,9,130
STAD,140,0,95
STAD,140,1,102
STAD,140,2,599
STAD,140,3,167
STAD,140,4,808
STAD,140,5,252
STAD,140,6,93
STAD,140,7,139
STAD,140,8,78
STAD,140,9,1278
STAD,141,0,248
STAD,141,1,234
STAD,141,2,246
STAD,141,3,95
STAD,141,4,768
STAD,141,5,102
STAD,141,6,79
STAD,141,7,122
STAD,141,8,66
STAD,141,9,115
STAD,142,0,57
STAD,142,1,141
STAD,142,2,105
STAD,142,3,128
STAD,142,4,321
STAD,142,5,202
STAD,142,6,115
STAD,142,7,142
STAD,142,8,105
STAD,142,9,302
STAD,143,0,284
STAD,143,1,509
STAD,143,2,259
STAD,143,3,49
STAD,143,4,141
STAD,143,5,247
STAD,143,6,154
STAD,143,7,121
STAD,143,8,88
STAD,143,9,71
STAD,144,0,134
STAD,144,1,382
STAD,144,2,124
STAD,144,3,556
STAD,144,4,192
STAD,144,5,164
STAD,144,6,245
STAD,144,7,65
STAD,144,8,62
STAD,144,9,94
STAD,145,0,291
STAD,145,1,59
STAD,145,2,68
STAD,145,3,265
STAD,145,4,99
STAD,145,5,84
STAD,145,6,311
STAD,145,7,90
STAD,145,8,180
STAD,145,9,349
STAD,146,0,155
STAD,146,1,150
STAD,146,2,300
STAD,146,3,144
STAD,146,4,101
STAD,146,5,171
STAD,146,6,304
STAD,146,7,189
STAD,146,8,123
STAD,146,9,85
STAD,147,0,741
STAD,147,1,181
STAD,147,2,173
STAD,147,3,75
STAD,147,4,289
STAD,147,5,82
STAD,147,6,130
STAD,147,7,119
STAD,147,8,97
STAD,147,9,41
STAD,148,0,73
STAD,148,1,169
STAD,148,2,380
STAD,148,3,425
STAD,148,4,77
STAD,148,5,90
STAD,148,6,549
STAD,148,7,136
STAD,148,8,132
STAD,148,9,241
STAD,149,0,182
STAD,149,1,90
STAD,149,2,244
STAD,149,3,404
STAD,149,4,201
STAD,149,5,509
STAD,149,6,92
STAD,149,7,91
STAD,149,8,330
STAD,149,9,428
STAD,150,0,104
STAD,150,1,123
STAD,150,2,81
STAD,150,3,109
STAD,150,4,114
STAD,150,5,120
STAD,150,6,85
STAD,150,7,144
STAD,150,8,111
STAD,150,9,105
STAD,151,0,114
STAD,151,1,146
STAD,151,2,392
STAD,151,3,90
STAD,151,4,451
STAD,151,5,295
STAD,151,6,364
STAD,151,7,260
STAD,151,8,56
STAD,151,9,206
STAD,152,0,132
STAD,152,1,118
STAD,152,2,66
STAD,152,3,287
STAD,152,4,712
STAD,152,5,120
STAD,152,6,83
STAD,152,7,105
STAD,152,8,160
STAD,152,9,91
STAD,153,0,151
STAD,153,1,186
STAD,153,2,76
STAD,153,3,133
STAD,153,4,829
STAD,153,5,124
STAD,153,6,102
STAD,153,7,99
STAD,153,8,1061
STAD,153,9,41
STAD,154,0,1132
STAD,154,1,130
STAD,154,2,73
STAD,154,3,172
STAD,154,4,259
STAD,154,5,97
STAD,154,6,86
STAD,154,7,186
STAD,154,8,137
STAD,154,9,66
STAD,155,0,268
STAD,155,1,143
STAD,155,2,56
STAD,155,3,148
STAD,155,4,68
STAD,155,5,247
STAD,155,6,246
STAD,155,7,124
STAD,155,8,249
STAD,155,9,79
STAD,156,0,82
STAD,156,1,108
STAD,156,2,233
STAD,156,3,870
STAD,156,4,84
STAD,156,5,282
STAD,156,6,110
STAD,156,7,105
STAD,156,8,227
STAD,156,9,470
STAD,157,0,154
STAD,157,1,123
STAD,157,2,67
STAD,157,3,123
STAD,157,4,224
STAD,157,5,210
STAD,157,6,708
STAD,157,7,49
STAD,157,8,41
STAD,157,9,123
STAD,158,0,77
STAD,158,1,315
STAD,158,2,221
STAD,158,3,219
STAD,158,4,174
STAD,158,5,62
STAD,158,6,48
STAD,158,7,406
STAD,158,8,218
STAD,158,9,108
STAD,159,0,270
STAD,159,1,316
STAD,159,2,663
STAD,159,3,116
STAD,159,4,105
STAD,159,5,181
STAD,159,6,439
STAD,159,7,117
STAD,159,8,54
STAD,159,9,148
STAD,160,0,87
STAD,160,1,121
STAD,160,2,193
STAD,160,3,304
STAD,160,4,285
STAD,160,5,204
STAD,160,6,112
STAD,160,7,234
STAD,160,8,51
STAD,160,9,87
STAD,161,0,514
STAD,161,1,177
STAD,161,2,426
STAD,161,3,80
STAD,161,4,137
STAD,161,5,116
STAD,161,6,335
STAD,161,7,744
STAD,161,8,277
STAD,161,9,121
STAD,162,0,208
STAD,162,1,287
STAD,162,2,132
STAD,162,3,102
STAD,162,4,216
STAD,162,5,178
STAD,162,6,394
STAD,162,7,82
STAD,162,8,141
STAD,162,9,130
STAD,163,0,303
STAD,163,1,164
STAD,163,2,113
STAD,163,3,164
STAD,163,4,57
STAD,163,5,139
STAD,163,6,140
STAD,163,7,126
STAD,163,8,100
STAD,163,9,156
STAD,164,0,152
STAD,164,1,132
STAD,164,2,1027
STAD,164,3,245
STAD,164,4,159
STAD,164,5,208
STAD,164,6,558
STAD,164,7,81
STAD,164,8,95
STAD,164,9,82
STAD,165,0,1410
STAD,165,1,66
STAD,165,2,183
STAD,165,3,226
STAD,165,4,100
STAD,165,5,388
STAD,165,6,213
STAD,165,7,57
STAD,165,8,71
STAD,165,9,157
STAD,166,0,143
STAD,166,1,245
STAD,166,2,132
STAD,166,3,324
STAD,166,4,102
STAD,166,5,179
STAD,166,6,185
STAD,166,7,240
STAD,166,8,80
STAD,166,9,170
STAD,167,0,244
STAD,167,1,285
STAD,167,2,1470
STAD,167,3,448
STAD,167,4,126
STAD,167,5,207
STAD,167,6,195
STAD,167,7,1188
STAD,167,8,148
STAD,167,9,38
STAD,168,0,28
STAD,168,1,240
STAD,168,2,267
STAD,168,3,174
STAD,168,4,128
STAD,168,5,432
STAD,168,6,532
STAD,168,7,145
STAD,168,8,138
STAD,168,9,117
STAD,169,0,92
STAD,169,1,63
STAD,169,2,84
STAD,169,3,258
STAD,169,4,181
STAD,169,5,535
STAD,169,6,79
STAD,169,7,391
STAD,169,8,273
STAD,169,9,114
STAD,170,0,185
STAD,170,1,221
STAD,170,2,215
STAD,170,3,55
STAD,170,4,436
STAD,170,5,100
STAD,170,6,201
STAD,170,7,44
STAD,170,8,182
STAD,170,9,100
STAD,171,0,162
STAD,171,1,92
STAD,171,2,196
STAD,171,3,325
STAD,171,4,63
STAD,171,5,481
STAD,171,6,109
STAD,171,7,73
STAD,171,8,37
STAD,171,9,169
STAD,172,0,178
STAD,172,1,221
STAD,172,2,1001
STAD,172,3,1261
STAD,172,4,318
STAD,172,5,190
STAD,172,6,99
STAD,172,7,115
STAD,172,8,164
STAD,172,9,119
STAD,173,0,184
STAD,173,1,346
STAD,173,2,232
STAD,173,3,129
STAD,173,4,53
STAD,173,5,359
STAD,173,6,166
STAD,173,7,65
STAD,173,8,216
STAD,173,9,116
STAD,174,0,77
STAD,174,1,58
STAD,174,2,251
STAD,174,3,265
STAD,174,4,86
STAD,174,5,359
STAD,174,6,41
STAD,174,7,153
STAD,174,8,49
STAD,174,9,287
STAD,175,0,100
STAD,175,1,159
STAD,175,2,336
STAD,175,3,136
STAD,175,4,134
STAD,175,5,117
STAD,175,6,107
STAD,175,7,204
STAD,175,8,85
STAD,175,9,54
STAD,176,0,78
STAD,176,1,109
STAD,176,2,160
STAD,176,3,227
STAD,176,4,488
STAD,176,5,372
STAD,176,6,344
STAD,176,7,90
STAD,176,8,352
STAD,176,9,321
STAD,177,0,143
STAD,177,1,74
STAD,177,2,165
STAD,177,3,152
STAD,177,4,119
STAD,177,5,124
STAD,177,6,51
STAD,177,7,443
STAD,177,8,290
STAD,177,9,168
STAD,178,0,100
STAD,178,1,168
STAD,178,2,89
STAD,178,3,345
STAD,178,4,322
STAD,178,5,78
STAD,178,6,214
STAD,178,7,76
STAD,178,8,100
STAD,178,9,179
STAD,179,0,79
STAD,179,1,64
STAD,179,2,153
STAD,179,3,127
STAD,179,4,1073
STAD,179,5,73
STAD,179,6,65
STAD,179,7,111
STAD,179,8,926
STAD,179,9,393
STAD,180,0,74
STAD,180,1,284
STAD,180,2,60
STAD,180,3,673
STAD,180,4,218
STAD,180,5,240
STAD,180,6,162
STAD,180,7,205
STAD,180,8,115
STAD,180,9,66
STAD,181,0,109
STAD,181,1,60
STAD,181,2,82
STAD,181,3,74
STAD,181,4,110
STAD,181,5,144
STAD,181,6,206
STAD,181,7,721
STAD,181,8,254
STAD,181,9,210
STAD,182,0,765
STAD,182,1,75
STAD,182,2,171
STAD,182,3,75
STAD,182,4,177
STAD,182,5,191
STAD,182,6,213
STAD,182,7,150
STAD,182,8,938
STAD,182,9,198
STAD,183,0,134
STAD,183,1,541
STAD,183,2,174
STAD,183,3,308
STAD,183,4,274
STAD,183,5,161
STAD,183,6,56
STAD,183,7,528
STAD,183,8,125
STAD,183,9,83
STAD,184,0,402
STAD,184,1,322
STAD,184,2,86
STAD,184,3,1047
STAD,184,4,212
STAD,184,5,428
STAD,184,6,111
STAD,184,7,46
STAD,184,8,596
STAD,184,9,265
STAD,185,0,218
STAD,185,1,118
STAD,185,2,165
STAD,185,3,158
STAD,185,4,108
STAD,185,5,124
STAD,185,6,582
STAD,185,7,162
STAD,185,8,138
STAD,185,9,94
STAD,186,0,109
STAD,186,1,57
STAD,186,2,219
STAD,186,3,105
STAD,186,4,48
STAD,186,5,159
STAD,186,6,124
STAD,186,7,240
STAD,186,8,124
STAD,186,9,296
STAD,187,0,89
STAD,187,1,166
STAD,187,2,88
STAD,187,3,427
STAD,187,4,163
STAD,187,5,132
STAD,187,6,94
STAD,187,7,148
STAD,187,8,199
STAD,187,9,77
STAD,188,0,64
STAD,188,1,288
STAD,188,2,129
STAD,188,3,56
STAD,188,4,98
STAD,188,5,715
STAD,188,6,120
STAD,188,7,110
STAD,188,8,188
STAD,188,9,102
STAD,189,0,179
STAD,189,1,361
STAD,189,2,190
STAD,189,3,135
STAD,189,4,709
STAD,189,5,343
STAD,189,6,64
STAD,189,7,118
STAD,189,8,821
STAD,189,9,705
STAD,190,0,166
STAD,190,1,145
STAD,190,2,37
STAD,190,3,50
STAD,190,4,118
STAD,190,5,179
STAD,190,6,361
STAD,190,7,185
STAD,190,8,141
STAD,190,9,146
STAD,191,0,190
STAD,191,1,89
STAD,191,2,161
STAD,191,3,138
STAD,191,4,276
STAD,191,5,904
STAD,191,6,1673
STAD,191,7,348
STAD,191,8,303
STAD,191,9,53
STAD,192,0,102
STAD,192,1,110
STAD,192,2,67
STAD,192,3,1276
STAD,192,4,299
STAD,192,5,312
STAD,192,6,212
STAD,192,7,132
STAD,192,8,129
STAD,192,9,129
STAD,193,0,809
STAD,193,1,140
STAD,193,2,74
STAD,193,3,643
STAD,193,4,188
STAD,193,5,643
STAD,193,6,402
STAD,193,7,260
STAD,193,8,127
STAD,193,9,199
STAD,194,0,155
STAD,194,1,133
STAD,194,2,75
STAD,194,3,75
STAD,194,4,165
STAD,194,5,148
STAD,194,6,441
STAD,194,7,347
STAD,194,8,125
STAD,194,9,238
STAD,195,0,54
STAD,195,1,558
STAD,195,2,281
STAD,195,3,354
STAD,195,4,160
STAD,195,5,262
STAD,195,6,373
STAD,195,7,87
STAD,195,8,206
STAD,195,9,969
STAD,196,0,117
STAD,196,1,266
STAD,196,2,205
STAD,196,3,326
STAD,196,4,259
STAD,196,5,180
STAD,196,6,157
STAD,196,7,250
STAD,196,8,144
STAD,196,9,486
STAD,197,0,215
STAD,197,1,378
STAD,197,2,155
STAD,197,3,58
STAD,197,4,73
STAD,197,5,129
STAD,197,6,168
STAD,197,7,125
STAD,197,8,268
STAD,197,9,111
STAD,198,0,312
STAD,198,1,356
STAD,198,2,71
STAD,198,3,314
STAD,198,4,110
STAD,198,5,192
STAD,198,6,74
STAD,198,7,135
STAD,198,8,75
STAD,198,9,134
STAD,199,0,151
STAD,199,1,215
STAD,199,2,250
STAD,199,3,164
STAD,199,4,494
STAD,199,5,254
STAD,199,6,208
STAD,199,7,85
STAD,199,8,174
STAD,199,9,169
